shopify_id,handle,title,old_canonical,new_canonical,redirect_required,redirect_from,redirect_to,category_path,parent_categories,brand_pages,status,error_message
gid://shopify/Product/7991695638820,veredus-magnetik-hoof-boots-medium,Magnetik Hoof Boots Veredus Medium,/horse/boots/veredus-magnetik-hoof-boots-medium,/horse/boots/veredus-magnetik-hoof-boots-medium,,,,/horse/boots,"[""/horse""]",[],success,
gid://shopify/Product/7991696261412,veredus-pro-classic-front-boots-black,Veredus Pro Classic Front Boots Black,/horse/boots/veredus-pro-classic-front-boots-black,/horse/boots/tendon-boots/veredus-pro-classic-front-boots-black,1,/horse/boots/veredus-pro-classic-front-boots-black,/horse/boots/tendon-boots/veredus-pro-classic-front-boots-black,/horse/boots/tendon-boots,"[""/horse/boots"",""/horse""]",[],success,
gid://shopify/Product/7991696294180,veredus-olympus-hind-boots-black,Veredus Olympus Hind Boots Black,/horse/boots/veredus-olympus-hind-boots-black,/horse/boots/fetlock/veredus-olympus-hind-boots-black,1,/horse/boots/veredus-olympus-hind-boots-black,/horse/boots/fetlock/veredus-olympus-hind-boots-black,/horse/boots/fetlock,"[""/horse/boots"",""/horse""]",[],success,
gid://shopify/Product/7991696326948,veredus-olympus-hind-boots-brown,Veredus Olympus Hind Boots Brown,/horse/boots/veredus-olympus-hind-boots-brown,/horse/boots/veredus-olympus-hind-boots-brown,,,,/horse/boots,"[""/horse""]",[],success,
gid://shopify/Product/7991696490788,veredus-pro-classic-hind-boots-black,Veredus Pro Classic Hind Boots Black,/horse/boots/veredus-pro-classic-hind-boots-black,/horse/boots/fetlock/veredus-pro-classic-hind-boots-black,1,/horse/boots/veredus-pro-classic-hind-boots-black,/horse/boots/fetlock/veredus-pro-classic-hind-boots-black,/horse/boots/fetlock,"[""/horse/boots"",""/horse""]",[],success,
gid://shopify/Product/7991696589092,veredus-tr-pro-front-boots-black,Veredus Tr Pro Front Boots Black,/horse/boots/veredus-tr-pro-front-boots-black,/horse/boots/tendon-boots/veredus-tr-pro-front-boots-black,1,/horse/boots/veredus-tr-pro-front-boots-black,/horse/boots/tendon-boots/veredus-tr-pro-front-boots-black,/horse/boots/tendon-boots,"[""/horse/boots"",""/horse""]",[],success,
gid://shopify/Product/7991697375524,vet-collar-clear,Vet Collar Clear,/pet/dog/accessories/vet-collar-clear,/pet/dog/accessories/vet-collar-clear,,,,/pet/dog/accessories,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991697768740,vet-collar-comfy,Vet Collar Comfy,/pet/dog/accessories/vet-collar-comfy,/pet/dog/accessories/vet-collar-comfy,,,,/pet/dog/accessories,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991697867044,vet-collar-inflatable-zenpet-large,Vet Collar Inflatable Zenpet Large,/pet/dog/accessories/vet-collar-inflatable-zenpet-large,/pet/dog/accessories/vet-collar-inflatable-zenpet-large,,,,/pet/dog/accessories,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991697998116,vet-collar-inflatable-zenpet-medium,Vet Collar Inflatable Zenpet Medium,/pet/dog/accessories/vet-collar-inflatable-zenpet-medium,/pet/dog/accessories/vet-collar-inflatable-zenpet-medium,,,,/pet/dog/accessories,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991698030884,vet-collar-inflatable-zenpet-small,Vet Collar Inflatable Zenpet Small,/pet/dog/accessories/vet-collar-inflatable-zenpet-small,/pet/dog/accessories/vet-collar-inflatable-zenpet-small,,,,/pet/dog/accessories,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991698489636,vetafarm-bird-nutriblend-pellets-large-1-6kg,Vetafarm Bird Nutriblend Pellets Large 1.6kg,/pet/bird/food/vetafarm-bird-nutriblend-pellets-large-1-6kg,/pet/bird/food/vetafarm-bird-nutriblend-pellets-large-1-6kg,,,,/pet/bird/food,"[""/pet/bird"",""/pet""]",[],success,
gid://shopify/Product/7991698981156,vetafarm-bird-wormout-gel-50ml,Vetafarm Bird Wormout Gel 50ml,/pet/bird/care/vetafarm-bird-wormout-gel-50ml,/pet/bird/care/vetafarm-bird-wormout-gel-50ml,,,,/pet/bird/care,"[""/pet/bird"",""/pet""]",[],success,
gid://shopify/Product/7991699177764,vetafarm-lovebites-denta-shield-30-chews,1 Pet T Vetafarm Lovebites Denta Shield 30 Chews,/pet/dog/treats/vetafarm-lovebites-denta-shield-30-chews,/pet/dog/treats/vetafarm-lovebites-denta-shield-30-chews,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991699439908,vetafarm-lovebites-flexjoint-20-chews,1 Pet T Vetafarm Lovebites Flexjoint 20 Chews,/pet/dog/treats/vetafarm-lovebites-flexjoint-20-chews,/pet/dog/treats/vetafarm-lovebites-flexjoint-20-chews,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991700160804,vetafarm-probotic-450gm,Vetafarm Probotic 450gm,/pet/bird/care/vetafarm-probotic-450gm,/pet/bird/care/vetafarm-probotic-450gm,,,,/pet/bird/care,"[""/pet/bird"",""/pet""]",[],success,
gid://shopify/Product/7991700357412,vetsense-bcaa-paste-60ml,Bcaa Paste Vetsense 60ml,/horse/supplements/vetsense-bcaa-paste-60ml,/horse/supplements/vetsense-bcaa-paste-60ml,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991700455716,vetsense-biotin-hoof-powder-1-5kg,Biotin Hoof Powder Vetsense 1.5kg,/horse/supplements/vetsense-biotin-hoof-powder-1-5kg,/horse/supplements/vetsense-biotin-hoof-powder-1-5kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991700488484,vetsense-brewers-yeast-1kg,Brewers Yeast Vetsense 1kg,/horse/supplements/vetsense-brewers-yeast-1kg,/horse/supplements/vetsense-brewers-yeast-1kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991700980004,vetsense-calcium-carbonate-5kg,Calcium Carbonate Vetsense 5kg,/horse/supplements/vetsense-calcium-carbonate-5kg,/horse/supplements/vetsense-calcium-carbonate-5kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991701766436,vetsense-dolomite-5kg,Dolomite Vetsense 5kg,/horse/supplements/vetsense-dolomite-5kg,/horse/supplements/vetsense-dolomite-5kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991702257956,vetsense-epsom-salts-5kg,Epsom Salts Vetsense 5kg,/horse/supplements/vetsense-epsom-salts-5kg,/horse/supplements/vetsense-epsom-salts-5kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991702520100,vetsense-glycerine-1lit,Glycerine Vetsense 1lit,/horse/veterinary/first-aid/vetsense-glycerine-1lit,/horse/veterinary/first-aid/vetsense-glycerine-1lit,,,,/horse/veterinary/first-aid,"[""/horse/veterinary"",""/horse""]",[],success,
gid://shopify/Product/7991702683940,vetsense-hemo-paste-60ml,Hemo Paste Vetsense 60ml,/horse/supplements/vetsense-hemo-paste-60ml,/horse/supplements/vetsense-hemo-paste-60ml,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991702847780,vetsense-iodine-10-500ml-pvp-solution,Iodine 10% Vetsense 500ml Pvp Solution,/horse/veterinary/first-aid/vetsense-iodine-10-500ml-pvp-solution,/horse/veterinary/first-aid/vetsense-iodine-10-500ml-pvp-solution,,,,/horse/veterinary/first-aid,"[""/horse/veterinary"",""/horse""]",[],success,
gid://shopify/Product/7991703306532,vetsense-nervaid-60ml,Nervaid Vetsense 60ml,/horse/supplements/vetsense-nervaid-60ml,/horse/supplements/vetsense-nervaid-60ml,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991703699748,vetsense-stable-kennel-disinfectant-5lit,Disinfectant Stable & Kennel Vetsense 5lit,/horse/veterinary/first-aid/vetsense-stable-kennel-disinfectant-5lit,/horse/veterinary/first-aid/vetsense-stable-kennel-disinfectant-5lit,,,,/horse/veterinary/first-aid,"[""/horse/veterinary"",""/horse""]",[],success,
gid://shopify/Product/7991703732516,vetsense-vitamin-c-powder-1kg,Vitamin C Powder Vetsense 1kg,/horse/supplements/vetsense-vitamin-c-powder-1kg,/horse/supplements/vetsense-vitamin-c-powder-1kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991703896356,victor-race-bit-stainless-steel-12-5cm-5-0,"Victor Race Bit Stainless Steel 12.5cm 5.0""",/horse/bits/victor-race-bit-stainless-steel-12-5cm-5-0,/horse/bits/victor-race-bit-stainless-steel-12-5cm-5-0,,,,/horse/bits,"[""/horse""]",[],success,
gid://shopify/Product/7991704715556,virbac-equimax-lv-worming-paste,"Virbac Equimax Lv Paste: Boticide, Wormer & Tapeworm Solution For Horses",/horse/stable/wormers/virbac-equimax-lv-worming-paste,/horse/stable/wormers/virbac-equimax-lv-worming-paste,,,,/horse/stable/wormers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991704912164,virbac-cal-plus-biotin-1-2kg,Cal Plus & Biotin Virbac 1.2kg,/horse/supplements/virbac-cal-plus-biotin-1-2kg,/horse/supplements/virbac-cal-plus-biotin-1-2kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991704977700,virbac-equimax,"Virbac Equimax Tapeworm, Boticide & Horse Wormer",/horse/stable/wormers/virbac-equimax,/horse/stable/wormers/virbac-equimax,,,,/horse/stable/wormers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991705076004,vipa-1-body-protector,Vipa 1 Horse Riding Body Protector,/rider/body-protectors/vipa-1-body-protector,/rider/body-protectors/vipa-1-body-protector,,,,/rider/body-protectors,"[""/rider""]",[],success,
gid://shopify/Product/7991705239844,virbac-eraquell-pellets-35gm,Virbac 35gm Eraquell Boticide & Horse Wormer Pellets,/horse/stable/wormers/virbac-eraquell-pellets-35gm,/horse/stable/wormers/virbac-eraquell-pellets-35gm,,,,/horse/stable/wormers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991705305380,vipa-3-body-protector,Vipa 3 Horse Riding Body Protector,/rider/body-protectors/vipa-3-body-protector,/rider/body-protectors/vipa-3-body-protector,,,,/rider/body-protectors,"[""/rider""]",[],success,
gid://shopify/Product/7991705501988,virbac-founderguard-1kg,Founderguard Virbac 1kg,/horse/supplements/virbac-founderguard-1kg,/horse/supplements/virbac-founderguard-1kg,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991705633060,virbac-neutradex-diuretic-1litre,Neutradex Diuretic Virbac 1litre,/horse/supplements/virbac-neutradex-diuretic-1litre,/horse/supplements/virbac-neutradex-diuretic-1litre,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991705960740,virbac-neutradex-diuretic-5lit,Neutradex Diuretic Virbac 5lit,/horse/supplements/virbac-neutradex-diuretic-5lit,/horse/supplements/virbac-neutradex-diuretic-5lit,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991706124580,virbac-rapigel-tub-250gm,Virbac Rapigel Joint Supplement 250gm,/horse/veterinary/first-aid/virbac-rapigel-tub-250gm,/horse/veterinary/first-aid/virbac-rapigel-tub-250gm,,,,/horse/veterinary/first-aid,"[""/horse/veterinary"",""/horse""]",[],success,
gid://shopify/Product/7991706222884,virbac-rapigel-tube-200gm,Rapigel Tube Virbac 200gm Joint Supplement,/horse/veterinary/first-aid/virbac-rapigel-tube-200gm,/horse/veterinary/first-aid/virbac-rapigel-tube-200gm,,,,/horse/veterinary/first-aid,"[""/horse/veterinary"",""/horse""]",[],success,
gid://shopify/Product/7991706321188,virbac-recharge-1litre,Recharge Virbac 1litre,/horse/supplements/virbac-recharge-1litre,/horse/supplements/virbac-recharge-1litre,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991706943780,vitapet-dog-treat-duck-sticks-80gm,Vitapet Dog Treat Duck Sticks 80gm,/pet/dog/treats/vitapet-dog-treat-duck-sticks-80gm,/pet/dog/treats/vitapet-dog-treat-duck-sticks-80gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991707074852,vitapet-dog-treat-jerhigh-chicken-bacon-100gm,Vitapet Dog Treat Jerhigh Chicken Bacon 100gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-chicken-bacon-100gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-chicken-bacon-100gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991707369764,vitapet-dog-treat-jerhigh-chicken-stick-100gm,Vitapet Dog Treat Jerhigh Chicken Stick 100gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-chicken-stick-100gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-chicken-stick-100gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991707402532,vitapet-dog-treat-jerhigh-chicken-stick-400gm,Vitapet Dog Treat Jerhigh Chicken Stick 400gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-chicken-stick-400gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-chicken-stick-400gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991707599140,vitapet-dog-treat-jerhigh-milky-sticks-100gm,Vitapet Dog Treat Jerhigh Milky Sticks 100gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-milky-sticks-100gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-milky-sticks-100gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991707992356,vitapet-dog-treat-trainers-chicken-vegetable-bone-70gm,Vitapet Dog Treat Trainers Chicken & Vegetable Bone 70gm,/pet/dog/treats/vitapet-dog-treat-trainers-chicken-vegetable-bone-70gm,/pet/dog/treats/vitapet-dog-treat-trainers-chicken-vegetable-bone-70gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991708188964,vitapet-dog-treat-trainers-sweet-potato-chunks-70gm,Vitapet Dog Treat Trainers Sweet Potato Chunks 70gm,/pet/dog/treats/vitapet-dog-treat-trainers-sweet-potato-chunks-70gm,/pet/dog/treats/vitapet-dog-treat-trainers-sweet-potato-chunks-70gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991708385572,w-bit-stainless-steel-12-5cm-5-0,"W Bit Stainless Steel 12.5cm 5.0""",/horse/bits/w-bit-stainless-steel-12-5cm-5-0,/horse/bits/w-bit-stainless-steel-12-5cm-5-0,,,,/horse/bits,"[""/horse""]",[],success,
gid://shopify/Product/7991708451108,vitaplex-red-cell-1litre,Red Cell Vitaplex 1litre,/horse/supplements/vitaplex-red-cell-1litre,/horse/supplements/vitaplex-red-cell-1litre,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/7991708549412,vitapet-dog-treat-jerhigh-milky-sticks-400gm,Vitapet Dog Treat Jerhigh Milky Sticks 400gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-milky-sticks-400gm,/pet/dog/treats/vitapet-dog-treat-jerhigh-milky-sticks-400gm,,,,/pet/dog/treats,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991713857828,wahl-blade-for-adjustable-horse-pro-show-pro-clippers-size-10-15-30-standard,Clipper Spare Blade Wahl For Adjustable Horse Pro & Show Pro Clippers Size 10 & 15 & 30 Standard,/horse/stable/clippers/wahl-blade-for-adjustable-horse-pro-show-pro-clippers-size-10-15-30-standard,/horse/stable/clippers/wahl-blade-for-adjustable-horse-pro-show-pro-clippers-size-10-15-30-standard,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991714414884,wahl-blade-for-km-other-clippers-size-10-1-8mm-medium-width,Clipper Spare Blade Wahl For Km & Other Clippers Size 10 1.8mm Medium Width,/horse/stable/clippers/wahl-blade-for-km-other-clippers-size-10-1-8mm-medium-width,/horse/stable/clippers/wahl-blade-for-km-other-clippers-size-10-1-8mm-medium-width,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991714447652,wahl-blade-for-km-other-clippers-size-15-1-5mm-medium-fine,Clipper Spare Blade Wahl For Km & Other Clippers Size 15 1.5mm Medium Fine,/horse/stable/clippers/wahl-blade-for-km-other-clippers-size-15-1-5mm-medium-fine,/horse/stable/clippers/wahl-blade-for-km-other-clippers-size-15-1-5mm-medium-fine,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991714513188,wahl-blade-super-groom-clipper,Clipper Spare Blade Wahl Super Groom Clipper,/horse/stable/clippers/wahl-blade-super-groom-clipper,/horse/stable/clippers/wahl-blade-super-groom-clipper,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991714578724,wahl-blade-premium-for-km-other-clippers-size-10-1-8mm-medium,Clipper Spare Blade Wahl Premium For Km & Other Clippers Size 10 1.8mm Medium,/horse/stable/clippers/wahl-blade-premium-for-km-other-clippers-size-10-1-8mm-medium,/horse/stable/clippers/wahl-blade-premium-for-km-other-clippers-size-10-1-8mm-medium,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991714971940,wahl-clipper-km-2-dual-speed-rotary-motor,Clipper Set Wahl Corded Km 2 Dual Speed Rotary Motor,/horse/stable/clippers/wahl-clipper-km-2-dual-speed-rotary-motor,/horse/stable/clippers/wahl-clipper-km-2-dual-speed-rotary-motor,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991715037476,wahl-clipper-km-cordless-lithium-size-10-ultimate-blade,Clipper Set Wahl Cordless & Corded Km Size 10 Ultimate Blade,/horse/stable/clippers/wahl-clipper-km-cordless-lithium-size-10-ultimate-blade,/horse/stable/clippers/wahl-clipper-km-cordless-lithium-size-10-ultimate-blade,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991715561764,wahl-clipper-oil-59ml,Clipper Care Oil Wahl 60ml,/horse/stable/clippers/wahl-clipper-oil-59ml,/horse/stable/clippers/wahl-clipper-oil-59ml,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991715627300,wahl-clipper-show-pro-kit,1 Pet X Wahl Clipper Show Pro Kit,/horse/stable/clippers/wahl-clipper-show-pro-kit,/horse/stable/clippers/wahl-clipper-show-pro-kit,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991715692836,wahl-clipper-pet-pro-grooming-clipper-set,Clipper Set Wahl Pet Pro Grooming Clipper Set,/horse/stable/clippers/wahl-clipper-pet-pro-grooming-clipper-set,/horse/stable/clippers/wahl-clipper-pet-pro-grooming-clipper-set,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991715856676,wahl-clipper-smart-clip,Wahl Clipper Smart Clip,/horse/stable/clippers/wahl-clipper-smart-clip,/horse/stable/clippers/wahl-clipper-smart-clip,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991716151588,wahl-trimmer-clipper-blade,Clipper Spare Blade Wahl Trimmer,/horse/stable/clippers/wahl-trimmer-clipper-blade,/horse/stable/clippers/wahl-trimmer-clipper-blade,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991716348196,wahl-trimmer-pocket-pro-clipper,Clipper Pocket Pro Trimmer Wahl,/horse/stable/clippers/wahl-trimmer-pocket-pro-clipper,/horse/stable/clippers/wahl-trimmer-pocket-pro-clipper,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991717396772,water-bag-h2go-80lit,Water Bag H2go 80lit,/horse/stable/water-bag-h2go-80lit,/horse/stable/water-bag-h2go-80lit,,,,/horse/stable,"[""/horse""]",[],success,
gid://shopify/Product/7991717855524,water-bell-boot-large-waldhausen,Large Waldhausen Bell Boots for Water Use,/horse/boots/water-bell-boot-large-waldhausen,/horse/boots/bell-boots/water-bell-boot-large-waldhausen,1,/horse/boots/water-bell-boot-large-waldhausen,/horse/boots/bell-boots/water-bell-boot-large-waldhausen,/horse/boots/bell-boots,"[""/horse/boots"",""/horse""]",[],success,
gid://shopify/Product/7991723426084,waudog-waterproof-dog-collar-with-qr-passport-glow-in-the-dark,Waudog Waterproof Dog Collar With Qr Passport Glow In The Dark,/pet/dog/collars-and-leads/waudog-waterproof-dog-collar-with-qr-passport-glow-in-the-dark,/pet/dog/collars-and-leads/waudog-waterproof-dog-collar-with-qr-passport-glow-in-the-dark,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991723655460,waudog-waterproof-dog-collar-with-qr-passport-red,Waudog Waterproof Dog Collar With Qr Passport Red,/pet/dog/collars-and-leads/waudog-waterproof-dog-collar-with-qr-passport-red,/pet/dog/collars-and-leads/waudog-waterproof-dog-collar-with-qr-passport-red,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991723720996,waudog-waterproof-dog-collar-with-qr-passport-pink,Waudog Waterproof Dog Collar With Qr Passport Pink,/pet/dog/collars-and-leads/waudog-waterproof-dog-collar-with-qr-passport-pink,/pet/dog/collars-and-leads/waudog-waterproof-dog-collar-with-qr-passport-pink,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991723983140,waudog-waterproof-dog-leash-black-25mm-x-122cm,Waudog Waterproof Dog Leash Black 25mm X 122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-black-25mm-x-122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-black-25mm-x-122cm,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991724310820,waudog-waterproof-dog-leash-blue-25mm-x-122cm,Waudog Waterproof Dog Leash Blue 25mm X 122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-blue-25mm-x-122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-blue-25mm-x-122cm,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991724474660,waudog-waterproof-dog-leash-glow-in-the-dark-25mm-x-122cm,Waudog Waterproof Dog Leash Glow In The Dark 25mm X 122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-glow-in-the-dark-25mm-x-122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-glow-in-the-dark-25mm-x-122cm,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991724605732,waudog-waterproof-dog-leash-pink-25mm-x-122cm,Waudog Waterproof Dog Leash Pink 25mm X 122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-pink-25mm-x-122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-pink-25mm-x-122cm,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991724900644,waudog-waterproof-dog-leash-red-25mm-x-122cm,Waudog Waterproof Dog Leash Red 25mm X 122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-red-25mm-x-122cm,/pet/dog/collars-and-leads/waudog-waterproof-dog-leash-red-25mm-x-122cm,,,,/pet/dog/collars-and-leads,"[""/pet/dog"",""/pet""]",[],success,
gid://shopify/Product/7991724966180,weaver-contoured-saddle-pad-32x32-blue,"Saddle Pad Contoured Weaver 32'x32"" Blue",/horse/stock-western/weaver-contoured-saddle-pad-32x32-blue,/horse/pads/western/weaver-contoured-saddle-pad-32x32-blue,1,/horse/stock-western/weaver-contoured-saddle-pad-32x32-blue,/horse/pads/western/weaver-contoured-saddle-pad-32x32-blue,/horse/pads/western,"[""/horse/pads"",""/horse""]",[],success,
gid://shopify/Product/7991725162788,weaver-cool-care-plus-clipper-lube-439gm,Clipper Care Lube Cool Care Plus Weaver 439gm,/horse/stable/clippers/weaver-cool-care-plus-clipper-lube-439gm,/horse/stable/clippers/weaver-cool-care-plus-clipper-lube-439gm,,,,/horse/stable/clippers,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/7991725588772,weaver-western-barrel-rein,Reins Western Barrel Weaver,/horse/stock-western/weaver-western-barrel-rein,/horse/tack/reins/weaver-western-barrel-rein,1,/horse/stock-western/weaver-western-barrel-rein,/horse/tack/reins/weaver-western-barrel-rein,/horse/tack/reins,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/7991725621540,weaver-western-roper-rein-1-2-x-8ft-pink-purple-teal,"Reins Western Roper Weaver 1/2"" X 8ft Pink & Purple & Teal",/horse/stock-western/weaver-western-roper-rein-1-2-x-8ft-pink-purple-teal,/horse/tack/reins/weaver-western-roper-rein-1-2-x-8ft-pink-purple-teal,1,/horse/stock-western/weaver-western-roper-rein-1-2-x-8ft-pink-purple-teal,/horse/tack/reins/weaver-western-roper-rein-1-2-x-8ft-pink-purple-teal,/horse/tack/reins,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/7991725752612,weaver-western-roper-rein-1-2-x-8ft-purple-blue-green,"Reins Western Roper Weaver 1/2"" X 8ft Purple & Blue & Green",/horse/stock-western/weaver-western-roper-rein-1-2-x-8ft-purple-blue-green,/horse/tack/reins/weaver-western-roper-rein-1-2-x-8ft-purple-blue-green,1,/horse/stock-western/weaver-western-roper-rein-1-2-x-8ft-purple-blue-green,/horse/tack/reins/weaver-western-roper-rein-1-2-x-8ft-purple-blue-green,/horse/tack/reins,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/7991725916452,weaver-western-split-rein-latigo,Reins Western Split Latigo Weaver,/horse/stock-western/weaver-western-split-rein-latigo,/horse/tack/reins/weaver-western-split-rein-latigo,1,/horse/stock-western/weaver-western-split-rein-latigo,/horse/tack/reins/weaver-western-split-rein-latigo,/horse/tack/reins,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/7991726440740,western-breastplate-scalloped,Western Breastplate Scalloped,/horse/stock-western/western-breastplate-scalloped,/horse/stock-western/western-breastplate-scalloped,,,,/horse/stock-western,"[""/horse""]",[],success,
gid://shopify/Product/7991726768420,western-bridle-braided-tassel,Bridle Western Braided & Tassel,/horse/stock-western/western-bridle-braided-tassel,/horse/stock-western/western-bridle-braided-tassel,,,,/horse/stock-western,"[""/horse""]",[],success,
gid://shopify/Product/7991727161636,western-bridle-weaver-latigo-5-8,"Bridle Western Weaver Latigo 5/8""",/horse/stock-western/western-bridle-weaver-latigo-5-8,/horse/stock-western/western-bridle-weaver-latigo-5-8,,,,/horse/stock-western,"[""/horse""]",[],success,
gid://shopify/Product/7991727456548,weymouth-bit-only-mullen-mouth-stainless-steel,Weymouth Bit Only Mullen Mouth Stainless Steel,/horse/bits/weymouth-bit-only-mullen-mouth-stainless-steel,/horse/bits/weymouth-bit-only-mullen-mouth-stainless-steel,,,,/horse/bits,"[""/horse""]",[],success,
gid://shopify/Product/7991727751460,weymouth-bit-set-fine-port-stainless-steel,Weymouth Bit Set Fine Port Stainless Steel,/horse/bits/weymouth-bit-set-fine-port-stainless-steel,/horse/bits/weymouth-bit-set-fine-port-stainless-steel,,,,/horse/bits,"[""/horse""]",[],success,
