issue_type,priority,Source,source_path,Destination,dest_path,recommended_url,Anchor,Status Code,Status,Link Position,Link Origin,Link Path,source_class,unique_sources_for_dest,old_path,new_path,origin
3xx,P1,https://www.theequestrian.com.au/rider/helmets/samshield-miss-shield-with-alcantara-top-crystal-comet-front-band,/rider/helmets/samshield-miss-shield-with-alcantara-top-crystal-comet-front-band,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/helmets/samshield-miss-shield-flower-swarovski-limited-edition,/rider/helmets/samshield-miss-shield-flower-swarovski-limited-edition,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/lockets/stainless-steel-memory-locket-with-engraved-disc,/rider/jewellery/lockets/stainless-steel-memory-locket-with-engraved-disc,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/cuffs/roping-luck-cuff-bracelet,/rider/jewellery/cuffs/roping-luck-cuff-bracelet,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/cuffs/cathedral-rock-copper-cuff-bracelet,/rider/jewellery/cuffs/cathedral-rock-copper-cuff-bracelet,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-snaffle-huggie-earring,/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-snaffle-huggie-earring,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-engraved-stirrup-ss,/rider/jewellery/earrings/kelly-herd-earrings-engraved-stirrup-ss,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-freshwater-pearl-stud-earrings-with-cubic-zirconia,/rider/jewellery/earrings/mountain-creek-jewellery-freshwater-pearl-stud-earrings-with-cubic-zirconia,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/cuffs/timeless-treasure-chiseled-cuff-bracelet,/rider/jewellery/cuffs/timeless-treasure-chiseled-cuff-bracelet,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/cuffs/rustic-solstice-cuff-bracelet,/rider/jewellery/cuffs/rustic-solstice-cuff-bracelet,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/sterling-silver-and-resin-drop-earrings-style-3,/rider/jewellery/earrings/sterling-silver-and-resin-drop-earrings-style-3,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/tooled-horse-earrings-surgical-steel-te04-min-3pcs,/rider/jewellery/earrings/tooled-horse-earrings-surgical-steel-te04-min-3pcs,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-eggbutt-dangle-earrings-sterling-silver,/rider/jewellery/earrings/kelly-herd-eggbutt-dangle-earrings-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-halter-horse-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-halter-horse-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/cuffs/noble-bracelet-horizon-cuff-adobe-orange,/rider/jewellery/cuffs/noble-bracelet-horizon-cuff-adobe-orange,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-stud-earrings-english-stirrup-jackets-large-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-stud-earrings-english-stirrup-jackets-large-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-horseshoe-nail-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-horseshoe-nail-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-horse-in-horseshoe-huggies,/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-horse-in-horseshoe-huggies,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-blue-clear-horseshoe-earrings-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-blue-clear-horseshoe-earrings-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-western-pleasure-horse-with-rider-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-western-pleasure-horse-with-rider-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-dream-catcher-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-dream-catcher-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-blue-stone-horseshoe-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-blue-stone-horseshoe-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/uganda-stud-earrings-cowhide-20mm-stainless-steel,/rider/jewellery/earrings/uganda-stud-earrings-cowhide-20mm-stainless-steel,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-post-back-longhorn-earrings-sterling-silver,/rider/jewellery/earrings/kelly-herd-post-back-longhorn-earrings-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-new-unicorn-stud-earrings,/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-new-unicorn-stud-earrings,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-cactus-studs,/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-cactus-studs,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-4mm-pearl-stud-earrings,/rider/jewellery/earrings/mountain-creek-jewellery-4mm-pearl-stud-earrings,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/turquoise-western-cow-girl-earrings-2,/rider/jewellery/earrings/turquoise-western-cow-girl-earrings-2,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-turquoise-dangle-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-turquoise-dangle-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-rose-gold-plated-horseshoe-stud-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-rose-gold-plated-horseshoe-stud-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-double-horseshoe-earrings-sterling-silver,/rider/jewellery/earrings/kelly-herd-double-horseshoe-earrings-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-5mm-pearl-stud-earrings,/rider/jewellery/earrings/mountain-creek-jewellery-5mm-pearl-stud-earrings,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-ear-tag-jacket-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-ear-tag-jacket-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-oxbow-stirrup-post-back-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-oxbow-stirrup-post-back-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-and-cubic-zircona-unicorns-studs,/rider/jewellery/earrings/mountain-creek-jewellery-sterling-silver-and-cubic-zircona-unicorns-studs,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-pave-horseshoe-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-pave-horseshoe-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/earrings/kelly-herd-earrings-turquoise-drop-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-turquoise-drop-sterling-silver,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
3xx,P1,https://www.theequestrian.com.au/rider/jewellery/pendants/mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-double-horseshoe-pendant,/rider/jewellery/pendants/mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-double-horseshoe-pendant,https://www.theequestrian.com.au/products,/products,/horse/grooming/products,All Products,308,Permanent Redirect,Footer,HTML,//body/footer/div/div[1]/div[1]/ul/li[6]/a,footer,6020,/products,/horse/grooming/products,manual_redirects
